# Top IPs from data gathered in last 24 hours only,2023-03-17
Number,IP address,Rating
2713,193.41.226.118,0.0002375092405976
2714,5.39.220.40,0.0002374106619095
2715,77.73.131.172,0.0002372133777476
2716,190.144.105.177,0.0002371367449553
2717,147.91.111.186,0.0002370691947071
2718,90.226.49.161,0.0002369953746254
2719,20.106.75.231,0.0002369080685018
2720,223.205.221.50,0.0002368554682302
2721,208.103.169.12,0.0002368098964229
2722,35.177.30.233,0.0002366862720848
2723,178.46.156.136,0.0002366248131366
2724,103.146.104.10,0.0002365238078425
2725,123.205.139.68,0.0002365149698236
2726,58.27.207.42,0.0002364400021116
2727,81.69.163.54,0.0002363866310143
2728,202.142.151.66,0.0002362632513151
2729,217.218.218.185,0.0002361461819533
2730,101.2.167.210,0.0002360280462527
2731,123.160.221.7,0.0002359184827332
2732,147.0.112.66,0.0002357560691438
2733,208.100.26.241,0.000235536732049
2734,172.96.161.195,0.0002355075145102
2735,3.9.12.124,0.0002351644142093
2736,89.248.165.148,0.0002350879180597
2737,42.200.105.59,0.0002349329297194
2738,141.98.10.157,0.0002348252115566
2739,45.119.85.235,0.0002347683311601
2740,95.167.54.194,0.0002347515021653
2741,103.123.112.2,0.0002346226071285
2742,14.97.58.62,0.0002345264046866
2743,72.1.96.203,0.0002345085237608
2744,197.221.133.206,0.0002343972476918
2745,197.51.39.163,0.0002343098038475
2746,102.22.201.254,0.0002342256558498
2747,89.248.165.39,0.0002341765481193
2748,141.98.81.154,0.0002341016709088
2749,208.103.169.97,0.0002340897651227
2750,45.140.143.49,0.0002335406052774
2751,91.93.64.64,0.0002335215238751
2752,195.19.23.194,0.0002335145227819
2753,46.196.152.20,0.0002332751097747
2754,89.248.165.178,0.0002332010221327
2755,49.249.11.214,0.0002329938093877
2756,124.160.96.249,0.0002328979985821
2757,117.2.109.36,0.0002328429622629
2758,46.161.27.47,0.0002327360288077
2759,218.248.42.226,0.0002326010674799
2760,89.248.165.69,0.0002325223399125
2761,122.225.87.133,0.00023251434625
2762,185.156.73.111,0.000232471063688
2763,196.221.149.195,0.0002324220655218
2764,151.106.39.12,0.0002324219228213
2765,167.71.234.134,0.0002324020537107
2766,202.162.216.74,0.0002322424831313
2767,171.99.133.90,0.0002322084430668
2768,60.248.247.211,0.0002320528223713
2769,94.102.61.27,0.0002320114227756
2770,103.48.25.34,0.0002319994516885
2771,117.40.173.6,0.0002319988894796
2772,62.148.157.60,0.0002318942463168
2773,103.255.6.111,0.0002317847716394
2774,190.103.28.197,0.0002317665480524
2775,177.137.96.14,0.0002316776669969
2776,95.216.17.7,0.0002316706885215
2777,59.103.138.87,0.0002315881574137
2778,89.248.165.153,0.0002314219988659
2779,45.140.142.194,0.0002313905694196
2780,93.36.255.116,0.000231189771388
2781,181.41.56.114,0.0002310548310681
2782,103.91.85.27,0.000231007978757
2783,118.98.232.53,0.000230983266032
2784,195.200.245.16,0.0002309810879173
2785,78.186.171.35,0.0002308456550029
2786,187.189.246.205,0.0002308376037056
2787,2.114.201.197,0.0002307011097852
2788,176.111.174.128,0.0002306620291287
2789,45.4.200.101,0.0002305359470995
2790,18.130.193.122,0.0002304097494256
2791,125.235.239.100,0.0002303392037278
2792,91.218.163.181,0.0002301278290732
2793,5.188.206.42,0.0002300170579589
2794,94.102.61.39,0.0002299351027324
2795,20.73.210.148,0.0002298906222971
2796,41.203.92.146,0.0002296948201111
2797,117.248.248.124,0.0002296589405621
2798,103.145.13.243,0.0002292562566102
2799,218.87.193.78,0.0002291363141839
2800,118.123.105.85,0.0002290636626758
2801,51.89.192.233,0.0002290170953148
2802,61.177.173.14,0.000228819300056
2803,168.100.161.91,0.000228789821016
2804,176.56.1.112,0.0002287102068327
2805,209.150.147.186,0.0002284094384581
2806,87.241.169.238,0.0002282862281183
2807,207.154.245.145,0.0002281933613544
2808,154.89.5.92,0.0002280479664383
2809,62.148.227.121,0.0002278521487969
2810,84.17.41.80,0.0002275116446293
2811,45.135.202.132,0.0002274476123525
2812,200.46.57.50,0.0002272630527779
2813,125.227.196.235,0.0002272510055432
2814,123.185.56.122,0.0002272299983525
2815,190.202.44.250,0.0002271383321951
2816,13.40.84.221,0.0002270685451779
2817,190.201.9.166,0.000226957641342
2818,202.53.134.30,0.0002269429323069
2819,20.73.210.122,0.0002268131617193
2820,220.231.105.230,0.0002267260479646
2821,195.98.188.98,0.0002265868361535
2822,80.82.61.69,0.0002264127454895
2823,45.134.144.138,0.0002263447256379
2824,27.72.174.64,0.0002263129487938
2825,125.165.178.145,0.0002262901567547
2826,213.226.123.241,0.0002261438889027
2827,80.82.77.85,0.0002259761283959
2828,158.174.124.34,0.0002259416179155
2829,82.142.17.69,0.0002259393657093
2830,41.65.81.131,0.0002259117398848
2831,188.128.63.130,0.0002259103797176
2832,183.80.77.142,0.0002258744141673
2833,172.65.194.8,0.0002257977370119
2834,172.105.246.139,0.0002256261352734
2835,122.185.212.30,0.000225423001109
2836,41.254.65.130,0.0002252899546425
2837,185.189.12.102,0.0002252384066681
2838,64.40.9.35,0.0002252157422736
2839,151.106.35.153,0.0002251884546006
2840,51.255.20.241,0.0002250730467713
2841,119.18.157.134,0.0002250627516277
2842,108.137.144.96,0.0002249830817384
2843,122.3.121.94,0.0002249528957673
2844,180.245.33.109,0.0002249246357887
2845,118.70.170.197,0.000224890648973
2846,206.189.114.5,0.0002248732172992
2847,202.61.42.4,0.0002246936628946
2848,183.83.33.130,0.0002245900445925
2849,91.211.107.184,0.0002244742573947
2850,74.63.227.94,0.0002242834834778
2851,45.155.205.48,0.0002241980196515
2852,5.8.10.202,0.0002241679778873
2853,152.32.68.23,0.0002241057743245
2854,60.250.110.34,0.0002239624597897
2855,36.112.171.51,0.0002239045799945
2856,27.72.153.131,0.000223889028277
2857,165.22.213.35,0.0002237953451398
2858,117.2.0.112,0.0002237541384815
2859,93.63.242.228,0.0002237434047142
2860,117.4.246.234,0.0002236781395332
2861,41.33.138.60,0.0002235668070343
2862,1.9.165.82,0.0002235315378458
2863,94.102.61.2,0.0002235289288741
2864,195.154.113.173,0.0002234698863292
2865,101.0.38.120,0.0002231103084888
2866,85.95.185.88,0.0002231075534203
2867,89.189.154.8,0.0002230957985602
2868,114.79.159.206,0.0002229631114145
2869,80.71.177.165,0.0002228265493473
2870,117.4.229.148,0.0002227819740117
2871,192.241.237.11,0.000222625252721
2872,135.148.150.169,0.0002225715298416
2873,45.155.205.43,0.000222445265187
2874,183.81.191.18,0.0002224360938642
2875,193.194.84.162,0.0002222149666243
2876,113.176.92.204,0.0002221796667483
2877,94.102.61.41,0.0002221484565183
2878,80.82.70.189,0.0002221103357411
2879,84.22.39.162,0.0002219511513542
2880,128.116.24.114,0.000221950026998
2881,122.152.55.92,0.0002218792570071
2882,54.39.131.94,0.0002218660134466
2883,45.155.205.44,0.000221837275308
2884,193.227.11.120,0.0002217343636054
2885,109.86.45.126,0.0002214732115121
2886,190.71.96.18,0.0002213894193069
2887,88.249.243.203,0.0002213616887122
2888,117.239.89.225,0.0002212240956453
2889,46.148.21.32,0.0002212190999448
2890,104.152.52.134,0.0002211830511505
2891,89.248.165.75,0.0002209754948129
2892,60.191.241.234,0.0002208972270995
2893,71.6.146.130,0.000220851834888
2894,217.182.27.229,0.0002206761284397
2895,125.209.80.106,0.0002206022056323
2896,186.53.61.162,0.0002205948484224
2897,85.175.99.243,0.0002205503885962
2898,220.231.127.5,0.0002205245507862
2899,45.112.138.214,0.0002204646253859
2900,78.128.113.18,0.000220426140791
2901,88.103.230.176,0.0002204194664315
2902,3.10.205.70,0.0002202123585633
2903,88.101.142.6,0.0002201766649978
2904,162.144.50.35,0.0002200352016698
2905,88.214.25.16,0.0002199916574497
2906,193.142.146.21,0.0002199440373435
2907,184.105.247.254,0.0002198223767498
2908,94.102.49.97,0.0002197047108059
2909,36.94.30.238,0.0002195562628188
2910,197.211.32.106,0.000219465433516
2911,115.186.150.50,0.0002193216573271
2912,122.165.55.179,0.0002192231421452
2913,110.93.225.179,0.0002192054504174
2914,27.110.164.194,0.0002191414395985
2915,222.252.26.42,0.0002191253025281
2916,168.121.78.98,0.0002190549985753
2917,5.57.35.10,0.0002190548756144
2918,134.122.40.23,0.0002190414338836
2919,202.53.134.24,0.0002188088500392
2920,103.48.27.10,0.0002186554977094
2921,188.129.148.179,0.000218649626276
2922,136.175.200.7,0.000218500650992
2923,122.160.85.115,0.0002183761300116
2924,117.220.199.106,0.0002182778327751
2925,14.102.100.130,0.0002181403518259
2926,94.102.61.29,0.000217818630726
2927,103.40.201.93,0.0002176587482963
2928,139.99.190.86,0.0002176537180935
2929,20.78.250.128,0.0002176468971037
2930,51.161.38.225,0.0002172428930386
2931,200.122.239.122,0.0002170934147584
2932,213.226.123.38,0.0002167870218409
2933,128.116.28.22,0.0002167705566066
2934,103.47.175.202,0.0002166875815128
2935,212.70.149.130,0.0002166150828566
2936,200.124.0.34,0.0002165556782647
2937,18.130.79.229,0.0002165170209866
2938,80.82.65.247,0.0002163393652224
2939,122.228.19.80,0.0002161387327801
2940,18.134.229.237,0.0002160557193225
2941,181.188.172.106,0.0002158620023848
2942,47.244.229.23,0.0002158211794209
2943,118.69.60.214,0.0002157293369747
2944,219.150.216.218,0.000215421340757
2945,212.102.40.218,0.000214983161537
2946,31.173.177.78,0.0002149811407724
2947,160.20.145.31,0.0002148879670075
2948,1.54.204.8,0.0002147047531267
2949,49.49.244.4,0.0002146327739854
2950,2.57.122.20,0.0002145452164294
2951,12.192.202.114,0.0002144707785453
2952,176.118.193.88,0.000214453959592
2953,183.88.218.80,0.0002143499399071
2954,103.203.36.217,0.000214262328907
2955,186.176.223.150,0.000214244359329
2956,122.160.11.234,0.0002142381516008
2957,179.191.237.184,0.0002139911676746
2958,195.175.65.154,0.0002138782880969
2959,122.232.190.10,0.0002136967993163
2960,49.207.183.181,0.0002136911433027
2961,179.124.30.136,0.0002135959138567
2962,200.6.248.251,0.0002135828000181
2963,45.155.205.40,0.000213565451661
2964,122.54.147.220,0.0002133323808528
2965,190.85.142.146,0.0002131753908816
2966,103.106.239.218,0.0002130944111376
2967,20.4.7.132,0.0002129668386514
2968,103.144.254.10,0.0002123071079145
2969,45.146.165.165,0.0002119341705846
2970,186.121.253.171,0.0002119081721488
2971,182.160.124.178,0.0002118963895914
2972,122.53.155.126,0.0002118550742602
2973,49.36.33.243,0.0002118482055945
2974,31.200.232.97,0.0002117856832279
2975,123.160.221.48,0.0002117747890866
2976,182.71.153.114,0.0002117252676838
2977,182.184.30.242,0.0002116866462044
2978,36.92.212.205,0.0002114793096154
2979,36.37.182.192,0.0002113370414251
2980,213.80.226.3,0.0002112891776075
2981,41.89.227.170,0.0002112725694307
2982,45.126.20.70,0.0002112560954413
2983,103.210.31.24,0.000211221235556
2984,193.95.81.21,0.0002112060123253
2985,89.145.157.25,0.0002111662020499
2986,36.110.228.254,0.0002110947859481
2987,85.98.12.241,0.0002110431344186
2988,68.183.76.166,0.0002110188785968
2989,183.82.96.210,0.0002108250602613
2990,46.201.143.178,0.000210721857193
2991,93.182.75.62,0.0002107206075903
2992,206.189.181.12,0.0002105257015397
2993,175.100.106.174,0.0002104605967457
2994,14.99.37.242,0.000210422598856
2995,154.0.206.190,0.0002103778166857
2996,186.24.44.106,0.000210292294803
2997,188.127.37.21,0.0002102052589513
2998,80.82.64.72,0.0002101581249632
2999,14.224.128.185,0.0002101179171581
3000,45.125.65.126,0.0002100864428155
3001,37.221.207.74,0.0002100311017863
3002,164.132.5.29,0.000209999653588
3003,45.155.205.49,0.0002093466779725
3004,190.119.223.201,0.0002093211139401
3005,189.187.45.97,0.0002092804339355
3006,170.238.73.27,0.0002092508987133
3007,117.220.198.246,0.0002092238648121
3008,94.102.61.47,0.0002092025298258
3009,106.51.88.91,0.0002091832628946
3010,124.115.16.14,0.0002091662378798
3011,176.119.240.23,0.000209115929918
3012,190.171.232.74,0.0002090307273643
3013,205.233.7.250,0.0002089423829416
3014,87.98.165.87,0.0002089394044655
3015,103.215.195.42,0.000208863609701
3016,20.4.69.198,0.0002087732502752
3017,144.217.252.186,0.0002086689262656
3018,110.78.136.30,0.0002086434829168
3019,112.199.88.162,0.0002086218212125
3020,185.156.73.63,0.0002084491342387
3021,202.69.49.182,0.0002084066928373
3022,112.85.42.73,0.0002083634594884
3023,198.251.83.6,0.000208261862381
3024,196.188.115.241,0.0002081536459336
3025,88.250.199.48,0.0002081443570187
3026,14.178.144.77,0.0002079437583095
3027,94.102.49.59,0.0002078870833157
3028,137.221.105.152,0.0002077010884175
3029,27.71.122.32,0.0002076954412269
3030,117.221.65.114,0.0002075154827394
3031,110.36.226.90,0.0002073819910398
3032,185.66.91.106,0.0002073607334147
3033,120.50.13.217,0.0002073561272839
3034,89.248.165.163,0.0002073526324482
3035,51.91.29.205,0.0002073486989283
3036,147.30.41.2,0.0002071942415188
3037,18.170.97.51,0.0002071722439277
3038,41.32.188.123,0.0002071288174008
3039,23.224.20.13,0.0002070187444862
3040,46.29.116.44,0.0002070035423544
3041,91.135.205.45,0.000206978067165
3042,46.99.149.37,0.0002069434471356
3043,181.57.205.85,0.0002069076504581
3044,1.9.63.194,0.0002068425600184
3045,167.114.222.176,0.0002066052271293
3046,36.92.172.226,0.0002065313833926
3047,141.98.10.210,0.000206522706629
3048,185.216.140.6,0.0002065208480209
3049,78.187.137.244,0.0002065021007716
3050,195.96.137.6,0.0002064078060787
3051,113.190.37.150,0.000206324791842
3052,122.3.75.94,0.0002062763872212
3053,182.191.122.114,0.000206126215099
3054,51.161.19.244,0.000205673052155
3055,89.248.165.90,0.0002056300662242
3056,91.223.67.180,0.0002056061062561
3057,5.238.110.252,0.0002055538215514
3058,128.116.27.112,0.0002055202452682
3059,89.248.163.173,0.0002054855611161
3060,112.133.246.87,0.0002053035187705
3061,103.87.95.242,0.0002049889329163
3062,45.134.144.140,0.0002047727904722
3063,104.152.52.23,0.0002047313452415
3064,170.81.144.104,0.0002045624563
3065,200.66.39.6,0.0002045030952624
3066,131.159.25.5,0.0002044977277248
3067,14.99.37.243,0.0002044344583173
3068,187.102.163.116,0.000204412065422
3069,177.66.73.51,0.0002043475064952
3070,186.225.110.46,0.0002043066052764
3071,116.68.147.218,0.0002043063234983
3072,115.74.225.166,0.0002039637097757
3073,78.186.204.58,0.0002039581795696
3074,95.216.5.135,0.0002037931112617
3075,79.124.62.10,0.0002037519683678
3076,45.155.205.42,0.0002037173890301
3077,102.177.192.15,0.0002037152922876
3078,147.135.9.74,0.0002036541487887
3079,101.108.0.17,0.0002036527074357
3080,125.64.94.138,0.000203151970304
3081,18.170.64.129,0.0002029296074607
3082,103.80.55.6,0.0002028808179952
3083,108.137.157.203,0.0002028565383952
3084,202.148.16.3,0.0002028562955843
3085,185.191.34.204,0.0002028122083215
3086,138.99.133.158,0.0002028012710591
3087,59.97.236.243,0.0002028004871844
3088,186.228.96.220,0.0002026896210536
3089,212.152.61.78,0.0002025467356354
3090,89.248.168.51,0.0002025176908602
3091,80.66.77.235,0.000202403456155
3092,190.200.12.111,0.0002022848757234
3093,169.239.39.15,0.0002022449852212
3094,93.49.15.192,0.000202228145554
3095,124.29.238.64,0.000202185265899
3096,45.145.227.229,0.0002021723811296
3097,103.137.2.3,0.000202161389278
3098,147.236.145.45,0.0002021205584424
3099,160.153.136.3,0.0002020528001329
3100,94.102.61.44,0.0002018584539171
3101,49.205.68.138,0.0002017445821925
3102,36.90.214.232,0.0002016626516935
3103,41.225.16.219,0.0002016605673749
3104,81.196.107.10,0.0002016572094623
3105,186.96.138.170,0.0002013336532066
3106,15.204.176.144,0.0002013131356919
3107,60.172.48.159,0.0002012615187061
3108,186.151.218.93,0.0002012532985983
3109,23.145.208.251,0.0002010940803853
3110,194.125.251.16,0.0002003404793089
3111,103.114.221.9,0.000200066330925
3112,95.216.6.7,0.0001999264804683
3113,51.195.182.149,0.0001998560837868
3114,172.250.127.31,0.0001996990750604
3115,196.188.51.246,0.0001996243573433
3116,122.227.30.70,0.0001994850002098
3117,201.234.186.238,0.0001994788380519
3118,51.38.79.25,0.0001994627908435
3119,113.161.220.162,0.0001993528692417
3120,51.255.70.12,0.0001993354966654
3121,94.232.46.20,0.0001992978993818
3122,122.165.202.181,0.0001991557993584
3123,94.102.61.50,0.0001988626947878
3124,177.74.67.98,0.0001987749978651
3125,185.217.199.115,0.0001987350999367
3126,117.3.64.43,0.0001986984254955
3127,193.201.9.175,0.0001986659111722
3128,167.99.68.170,0.0001986286471518
3129,177.11.167.165,0.0001985421494294
3130,119.42.79.221,0.0001985397884967
3131,45.134.26.52,0.0001985359111189
3132,13.40.68.122,0.0001984713922054
3133,82.213.32.201,0.0001984393676646
3134,117.3.66.131,0.0001984059135289
3135,108.137.166.108,0.0001982856127231
3136,152.244.244.13,0.0001981588250598
3137,103.85.16.122,0.0001980609863483
3138,193.118.53.194,0.000198039579721
3139,94.102.61.6,0.0001980267737678
3140,54.39.252.71,0.0001980245404219
3141,212.175.35.136,0.000197968546246
3142,87.251.74.18,0.0001978724442947
3143,123.16.188.110,0.00019773925048
3144,189.206.227.150,0.0001977250773273
3145,51.210.222.29,0.0001976944285932
3146,184.105.247.238,0.0001976789353379
3147,185.57.70.149,0.0001976272216563
3148,201.48.27.65,0.000197601728615
3149,111.91.62.172,0.0001974951614665
3150,88.250.2.97,0.0001973440815152
3151,41.72.106.202,0.0001973322610443
3152,88.161.174.169,0.0001972400787372
3153,186.225.97.58,0.0001970821781846
3154,122.3.103.217,0.0001970060359719
3155,89.248.168.112,0.0001969599576653
3156,93.114.82.136,0.0001969597833491
3157,189.254.22.162,0.0001967077699429
3158,89.248.165.65,0.0001966322011297
3159,89.248.165.73,0.0001965110285959
3160,95.189.105.95,0.0001963973481327
3161,118.175.30.225,0.000196303191631
3162,116.110.92.253,0.0001962969711322
3163,184.105.247.247,0.0001962387073604
3164,122.201.23.122,0.0001961817770985
3165,110.77.242.183,0.0001961633510869
3166,167.94.138.44,0.0001960818548767
3167,170.39.218.4,0.0001960521142139
3168,103.83.97.9,0.0001959416093007
3169,125.24.156.48,0.0001959377741903
3170,177.43.249.212,0.0001959068462207
3171,139.99.39.104,0.0001958495826301
3172,163.172.86.205,0.0001957494379944
3173,188.32.194.82,0.0001956321516937
3174,216.218.206.69,0.0001955105135444
3175,222.252.250.75,0.0001955047246079
3176,183.82.126.38,0.000195443025869
3177,213.82.129.206,0.0001954382828153
3178,94.102.61.54,0.0001952798969086
3179,193.47.61.149,0.0001950744868664
3180,122.176.42.237,0.0001949247153324
3181,175.158.216.121,0.0001947881090082
3182,196.218.58.203,0.0001947643961756
3183,218.92.0.195,0.0001947166947631
3184,75.119.142.201,0.0001945856104931
3185,54.39.67.20,0.0001945679875747
3186,180.252.114.63,0.0001945579434931
3187,223.31.104.250,0.0001945099785457
3188,39.57.115.84,0.0001944476632151
3189,115.74.209.30,0.0001941610624334
3190,41.226.255.87,0.0001940944259372
3191,117.254.213.107,0.0001939958303198
3192,141.98.10.78,0.0001938753980872
3193,135.148.53.7,0.0001938143241931
3194,177.66.117.223,0.0001938054378829
3195,58.69.229.251,0.00019369796814
3196,188.59.200.68,0.0001935749902941
3197,123.201.36.235,0.0001935416415684
3198,222.175.174.82,0.0001934105447368
3199,200.75.18.139,0.0001934020730474
3200,103.9.168.243,0.000193382100632
3201,121.52.146.73,0.0001932168335148
3202,15.204.146.25,0.000193207529044
3203,159.224.201.30,0.0001931778397314
3204,36.91.209.100,0.0001930955625255
3205,60.191.201.99,0.0001930044427077
3206,128.106.121.94,0.000192971957473
3207,59.95.101.61,0.000192834320288
3208,51.77.56.123,0.0001927967976121
3209,179.106.1.201,0.0001927889862872
3210,171.225.184.141,0.0001926862368887
3211,77.94.120.206,0.0001926843056918
3212,89.248.163.252,0.0001923470932662
3213,193.194.93.99,0.0001923416925132
3214,45.134.144.101,0.0001922805356909
3215,179.185.89.241,0.0001922144806074
3216,80.82.77.227,0.0001921901300998
3217,167.94.138.60,0.0001921695498503
3218,114.29.232.218,0.0001921624989972
3219,190.217.25.3,0.0001921221239674
3220,103.99.109.108,0.0001920907125674
3221,185.112.102.250,0.0001920796089455
3222,78.189.27.214,0.0001920627085973
3223,182.52.134.109,0.0001920577161888
3224,5.250.155.78,0.0001920347777399
3225,212.174.70.86,0.000191970493908
3226,177.74.128.34,0.0001919529230122
3227,58.65.153.246,0.0001918442792434
3228,95.47.172.53,0.0001918252395092
3229,78.128.113.78,0.0001917966814546
3230,91.223.82.26,0.0001915789932244
3231,122.176.29.151,0.0001915752192265
3232,142.4.215.162,0.000191333160321
3233,122.185.148.138,0.0001913110228205
3234,93.170.48.80,0.0001911795128833
3235,31.173.179.159,0.0001911757904745
3236,213.186.33.6,0.0001910897902935
3237,66.118.235.142,0.0001910836056786
3238,109.71.254.114,0.0001909824819806
3239,185.156.73.64,0.000190950779945
3240,183.89.8.41,0.0001909129186676
3241,77.87.100.22,0.0001908942531002
3242,171.225.250.74,0.0001908508171172
3243,138.219.131.11,0.000190766650183
3244,203.192.247.58,0.0001906092632573
3245,196.221.69.183,0.0001905405399339
3246,185.104.251.147,0.0001905212826842
3247,190.210.246.79,0.0001903015467638
3248,117.6.224.152,0.0001902572485422
3249,178.168.6.186,0.0001902533339932
3250,103.236.132.234,0.0001902108471078
3251,58.56.56.174,0.0001901398874591
3252,49.207.180.226,0.000190120883879
3253,190.202.27.203,0.000190114553844
3254,45.146.164.152,0.0001900983080729
3255,219.65.75.217,0.0001900083774238
3256,116.98.138.46,0.0001899253433268
3257,176.118.193.94,0.0001899228298138
3258,222.168.30.19,0.0001898663301595
3259,178.63.44.165,0.0001898011766489
3260,185.39.10.54,0.0001897829233654
3261,89.248.163.215,0.0001897587224297
3262,45.61.167.50,0.0001894678953893
3263,54.39.67.23,0.0001894459446691
3264,41.72.96.58,0.0001893422387574
3265,162.142.125.65,0.0001892538811247
3266,193.118.53.210,0.0001892503065489
3267,5.190.57.21,0.000189237383676
3268,43.228.130.66,0.0001891833267866
3269,85.88.178.206,0.000189169832369
3270,115.42.77.82,0.0001890578978226
3271,122.252.244.19,0.0001888805528371
3272,162.142.125.71,0.0001888712173447
3273,162.142.125.66,0.0001888339496826
3274,162.142.125.68,0.0001888266818117
3275,162.142.125.77,0.0001887505994801
3276,41.231.8.166,0.0001887350772781
3277,162.142.125.67,0.0001887275205997
3278,95.128.139.144,0.0001887246184815
3279,90.151.171.106,0.0001886754567293
3280,193.142.146.101,0.000188616687617
3281,66.249.70.24,0.0001886063605648
3282,186.93.48.213,0.00018851121193
3283,103.206.139.180,0.000188362908806
3284,162.142.125.70,0.0001883571266296
3285,109.237.98.226,0.0001883550080972
3286,99.69.49.180,0.0001883544781544
3287,162.142.125.79,0.0001883357947116
3288,162.142.125.72,0.0001883329842407
3289,182.75.41.46,0.0001882434121136
3290,91.151.94.238,0.0001882311684242
3291,89.248.168.172,0.0001880998798249
3292,103.238.71.110,0.0001880987827515
3293,209.141.55.121,0.0001880878194628
3294,162.142.125.73,0.0001880665589878
3295,103.144.90.88,0.0001880341464833
3296,93.37.242.43,0.0001879280666842
3297,162.142.125.78,0.0001878986573703
3298,187.19.219.181,0.0001878749045396
3299,80.14.203.92,0.0001876967701198
3300,190.205.122.158,0.0001876640074776
3301,162.142.125.69,0.0001876575620207
3302,202.96.207.170,0.0001876040460998
3303,162.142.125.74,0.0001873842325858
3304,190.140.49.58,0.0001873496710869
3305,88.225.220.151,0.0001873198977013
3306,200.91.100.36,0.0001873188294795
3307,179.190.98.82,0.0001872436042371
3308,117.27.239.6,0.0001872203999738
3309,43.224.130.136,0.0001872037500811
3310,183.88.244.128,0.0001871486437741
3311,182.75.41.42,0.0001870138568796
3312,118.241.11.194,0.000186924241197
3313,27.106.31.111,0.0001868372070919
3314,188.114.97.16,0.0001868183031667
3315,162.142.125.76,0.000186818112361
3316,95.137.246.94,0.0001868087504046
3317,200.125.236.59,0.0001867324429942
3318,147.161.97.92,0.0001866621300647
3319,172.65.237.208,0.0001865487117944
3320,36.89.230.69,0.0001865181632551
3321,62.217.144.229,0.0001864907172457
3322,180.180.174.155,0.0001864782535953
3323,41.33.52.35,0.0001864223417256
3324,162.142.125.75,0.0001864035486864
3325,124.29.232.55,0.0001863904109194
3326,221.10.121.82,0.0001863730995313
3327,27.66.112.40,0.0001863159279899
3328,94.102.49.93,0.0001862852615589
3329,24.89.65.149,0.0001862429151049
3330,117.247.69.102,0.0001862299279928
3331,89.248.172.196,0.0001861753721433
3332,124.43.19.173,0.0001861694033633
3333,171.225.184.182,0.0001861287278385
3334,80.82.77.245,0.000186089644923
3335,171.225.185.44,0.0001860724304531
3336,113.161.113.110,0.0001859394234841
3337,23.81.45.18,0.0001858296885511
3338,80.82.77.132,0.0001857536538494
3339,89.248.174.193,0.0001857524004989
3340,111.246.211.63,0.0001857330491736
3341,103.110.237.228,0.0001856254892598
3342,183.82.116.172,0.0001855026286262
3343,210.18.189.3,0.0001854494828095
3344,54.36.28.12,0.0001853973955168
3345,216.189.221.99,0.0001853957681905
3346,115.74.210.135,0.0001853786478159
3347,147.30.178.59,0.0001853209561509
3348,103.38.252.36,0.000184998196485
3349,106.51.80.35,0.0001848955328909
3350,135.181.45.33,0.0001848302081712
3351,161.22.35.104,0.000184815825456
3352,200.53.219.202,0.0001848019695611
3353,162.142.125.64,0.0001847746472033
3354,103.16.202.191,0.0001847617698057
3355,112.133.224.221,0.0001846540648143
3356,109.87.220.121,0.0001843818465319
3357,115.75.161.229,0.0001843295141941
3358,190.202.51.107,0.0001842684232803
3359,118.99.153.237,0.0001842349500084
3360,213.79.68.131,0.0001841615727962
3361,14.207.164.6,0.000184130564814
3362,49.88.112.69,0.0001840485394843
3363,115.79.63.226,0.0001839484627831
3364,14.17.69.149,0.0001839161607567
3365,104.139.5.168,0.00018390506719
3366,95.57.207.188,0.0001838609215124
3367,168.121.78.142,0.0001837819257642
3368,197.58.151.110,0.0001837352230258
3369,200.105.167.22,0.0001837104096981
3370,5.188.206.62,0.0001836806021036
3371,147.91.111.140,0.0001836627899545
3372,79.124.58.142,0.0001835572684224
3373,36.71.8.40,0.0001835379290002
3374,41.41.27.234,0.0001834929804134
3375,222.124.141.2,0.0001834688867126
3376,45.129.33.152,0.0001834492242232
3377,189.206.227.226,0.0001831118865718
3378,198.244.239.128,0.0001830189315298
3379,49.12.19.49,0.0001828914188226
3380,41.223.99.66,0.0001826984512839
3381,49.88.112.111,0.0001825579464682
3382,193.243.189.46,0.0001825352373628
3383,41.155.212.25,0.0001823373271189
3384,91.208.115.67,0.0001823310004879
3385,60.250.58.142,0.0001823238865566
3386,176.236.81.66,0.0001822774297296
3387,117.2.19.54,0.0001822524955344
3388,149.71.33.249,0.0001822368513199
3389,185.153.199.146,0.0001821835379233
3390,94.102.61.49,0.0001821122148575
3391,167.94.138.47,0.0001820347747578
3392,200.219.243.150,0.0001820186447506
3393,103.142.21.32,0.0001819757610581
3394,115.230.126.27,0.0001819377087892
3395,198.98.49.124,0.0001819222230834
3396,182.74.205.46,0.0001816974388064
3397,111.125.240.161,0.0001815558968654
3398,103.213.2.173,0.000181236380354
3399,94.250.213.156,0.0001810959378531
3400,103.248.235.109,0.0001810217242236
3401,92.253.93.127,0.0001810044446158
3402,203.101.168.10,0.0001809659757678
3403,46.148.21.60,0.0001809443616804
3404,50.99.136.72,0.0001807176970801
3405,37.111.49.218,0.0001807039255058
3406,14.231.101.0,0.0001805473374272
3407,94.102.61.45,0.0001804800213541
3408,121.52.157.22,0.000180430833883
3409,149.56.183.56,0.0001803976515893
3410,212.83.144.11,0.0001803846646055
3411,45.61.185.149,0.0001803519190772
3412,2.57.122.35,0.000180337342221
3413,185.224.128.243,0.0001802503149811
3414,14.161.46.16,0.0001801649899851
